epoch,global_step,train_loss,val_loss,checkpoint_path
43,2640,0.2712864385296901,0.29072797298431396,output/2dunet/t1tot2/weights/best_seed42.pt
44,2700,0.27056120013197266,0.2991303284962972,
45,2760,0.27024345882236955,0.29246914585431416,
46,2820,0.26868542438993853,0.2876362562179565,output/2dunet/t1tot2/weights/best_seed42.pt
47,2880,0.2688105180238684,0.284989728530248,output/2dunet/t1tot2/weights/best_seed42.pt
48,2940,0.26862758174538615,0.2905402402083079,
49,3000,0.2673048946385582,0.28805939555168153,
50,3060,0.26402811768154305,0.2903704782327016,
51,3120,0.2665378350143631,0.28887235522270205,
52,3180,0.26343896991262833,0.2860821684201558,
53,3240,0.2620666005338232,0.28511622349421184,
54,3300,0.26278344554205735,0.2898473858833313,
55,3360,0.26095466626187164,0.28322696685791016,output/2dunet/t1tot2/weights/best_seed42.pt
56,3420,0.261944685690105,0.2868157347043355,
57,3480,0.26019357026865086,0.2848950564861298,
58,3540,0.26136677029232186,0.2843424757321676,
59,3600,0.2645453422019879,0.28183454473813374,output/2dunet/t1tot2/weights/best_seed42.pt;output/2dunet/t1tot2/weights/epoch_060_seed42.pt
60,3660,0.2580041328445077,0.2830115000406901,
61,3720,0.2573552884782354,0.2816766142845154,output/2dunet/t1tot2/weights/best_seed42.pt
62,3780,0.2580123237023751,0.28280256589253744,
63,3840,0.2565315390005708,0.28062845865885416,output/2dunet/t1tot2/weights/best_seed42.pt
64,3900,0.2558395470182101,0.27961541414260865,output/2dunet/t1tot2/weights/best_seed42.pt
65,3960,0.25496857905139525,0.28048163453737895,
66,4020,0.2541331136599183,0.2818033158779144,
67,4080,0.2534146936610341,0.281486705938975,
68,4140,0.2527866721153259,0.28299066225687664,
69,4200,0.2547433801616232,0.2816901961962382,
70,4260,0.254180257084469,0.279315580924352,output/2dunet/t1tot2/weights/best_seed42.pt
71,4320,0.2539636277904113,0.28111660877863565,
72,4380,0.25125257913023236,0.2878002464771271,
73,4440,0.25134107017268736,0.2784948408603668,output/2dunet/t1tot2/weights/best_seed42.pt
74,4500,0.24966880617042383,0.2798993825912476,
75,4560,0.24828479085117577,0.27665181159973146,output/2dunet/t1tot2/weights/best_seed42.pt
76,4620,0.24954224818696577,0.2789008438587189,
77,4680,0.2492323868597547,0.27948146462440493,
78,4740,0.24872181757042805,0.278740390141805,
79,4800,0.24781278061370055,0.290841406583786,output/2dunet/t1tot2/weights/epoch_080_seed42.pt
80,4860,0.24985231918593248,0.27930108110109964,
81,4920,0.24652135713646808,0.2766485353310903,output/2dunet/t1tot2/weights/best_seed42.pt
82,4980,0.24693551336725553,0.2774928609530131,
83,5040,0.24706059967478117,0.27597113251686095,output/2dunet/t1tot2/weights/best_seed42.pt
84,5100,0.24442333293457827,0.2753646115461985,output/2dunet/t1tot2/weights/best_seed42.pt
85,5160,0.2438801659892003,0.2858977973461151,
86,5220,0.24624982066452503,0.27895153164863584,
87,5280,0.24459690631677708,0.27474839687347413,output/2dunet/t1tot2/weights/best_seed42.pt
88,5340,0.24557623378932475,0.27894047896067303,
89,5400,0.2432963402941823,0.2751095732053121,
90,5460,0.24279291753967602,0.27511858741442363,
91,5520,0.24357120127727588,0.27391847769419353,output/2dunet/t1tot2/weights/best_seed42.pt
92,5580,0.24311014538009962,0.2743550499280294,
93,5640,0.24267131239175796,0.2752082049846649,
94,5700,0.24122710780551035,0.2770983974138896,
95,5760,0.24521113795538743,0.27473239302635194,
96,5820,0.24250517549614112,0.2747019827365875,
97,5880,0.2411486298466722,0.27258185148239134,output/2dunet/t1tot2/weights/best_seed42.pt
98,5940,0.24164866016556819,0.2743529220422109,
99,6000,0.23865456121663253,0.272842409213384,output/2dunet/t1tot2/weights/epoch_100_seed42.pt
