epoch,global_step,train_loss,l1,ssim,grad
2,86,0.3011339008808136,0.1862022578716278,0.2103290557861328,0.15400013327598572
2,87,0.2640685439109802,0.16250990331172943,0.18522721529006958,0.13733874261379242
2,88,0.29389017820358276,0.18186092376708984,0.20485246181488037,0.15044140815734863
2,89,0.25103920698165894,0.14712724089622498,0.19628936052322388,0.12698115408420563
2,90,0.2626371383666992,0.15980255603790283,0.18913209438323975,0.13590866327285767
3,91,0.3014810085296631,0.1799699068069458,0.22818350791931152,0.15118853747844696
3,92,0.2804027795791626,0.16734176874160767,0.2118949294090271,0.1415151059627533
3,93,0.26877278089523315,0.16063421964645386,0.20289796590805054,0.13489681482315063
3,94,0.29679158329963684,0.1817346215248108,0.21034890413284302,0.15458697080612183
3,95,0.3341245651245117,0.19851014018058777,0.25596094131469727,0.16615019738674164
3,96,0.2800523638725281,0.17267772555351257,0.1953461766242981,0.14618079364299774
3,97,0.28596583008766174,0.17348840832710266,0.20975959300994873,0.14286786317825317
3,98,0.2288678139448166,0.14097705483436584,0.1587333083152771,0.12198714911937714
3,99,0.27407175302505493,0.162571519613266,0.21030449867248535,0.136892169713974
3,100,0.25159868597984314,0.15199773013591766,0.18367522954940796,0.1306542456150055
3,101,0.2608034610748291,0.157506063580513,0.1897108554840088,0.1370653510093689
3,102,0.2545637786388397,0.15317660570144653,0.18820583820343018,0.1305241882801056
3,103,0.28103411197662354,0.1681494414806366,0.2107912302017212,0.14284084737300873
3,104,0.2485152631998062,0.14643682539463043,0.19193023443222046,0.1265316903591156
3,105,0.23954029381275177,0.14543718099594116,0.17390871047973633,0.12269818037748337
3,106,0.2746121287345886,0.165771484375,0.20119434595108032,0.1418144851922989
3,107,0.26673004031181335,0.16146600246429443,0.19376671314239502,0.13878673315048218
3,108,0.2649706304073334,0.16205960512161255,0.1874207854270935,0.13971352577209473
3,109,0.26303631067276,0.15997382998466492,0.18934041261672974,0.13663160800933838
3,110,0.27750739455223083,0.1654927134513855,0.21087181568145752,0.1383296549320221
3,111,0.2893841862678528,0.16981332004070282,0.22683501243591309,0.1441841721534729
3,112,0.26756882667541504,0.1635521650314331,0.1901993751525879,0.1396845281124115
3,113,0.28685125708580017,0.1750398874282837,0.2042762041091919,0.15050435066223145
3,114,0.2846069037914276,0.16803842782974243,0.21989428997039795,0.1430538296699524
3,115,0.26239097118377686,0.15710395574569702,0.1962268352508545,0.1339813470840454
3,116,0.24090750515460968,0.14775052666664124,0.17044740915298462,0.1248900517821312
3,117,0.2691766023635864,0.16037489473819733,0.20482110977172852,0.13436636328697205
3,118,0.2767260670661926,0.16484080255031586,0.21117961406707764,0.13706713914871216
3,119,0.28125104308128357,0.16948655247688293,0.207291841506958,0.14423882961273193
3,120,0.25694289803504944,0.1564679592847824,0.1834341287612915,0.13550645112991333
4,121,0.28107279539108276,0.1714072823524475,0.19990622997283936,0.14851513504981995
4,122,0.28329983353614807,0.17114514112472534,0.2085484266281128,0.1436764895915985
4,123,0.2579455077648163,0.1546204388141632,0.19274288415908813,0.1311396360397339
4,124,0.22371405363082886,0.13530132174491882,0.161565899848938,0.11893181502819061
4,125,0.2778926491737366,0.17043089866638184,0.19685643911361694,0.1435958445072174
4,126,0.2596742808818817,0.15561583638191223,0.19284462928771973,0.13460297882556915
4,127,0.3090564012527466,0.18502458930015564,0.232369065284729,0.1554209589958191
4,128,0.2766072750091553,0.16646386682987213,0.20328158140182495,0.14415386319160461
4,129,0.2790313959121704,0.16797971725463867,0.20751988887786865,0.1402186155319214
4,130,0.2305976003408432,0.1404559314250946,0.16431915760040283,0.12207001447677612
4,131,0.25840455293655396,0.15571551024913788,0.1893608570098877,0.1347234696149826
4,132,0.27132147550582886,0.16263234615325928,0.20333468914031982,0.13677620887756348
4,133,0.27427899837493896,0.16690926253795624,0.19735711812973022,0.14213445782661438
4,134,0.26655077934265137,0.15794022381305695,0.2045454978942871,0.1339617371559143
4,135,0.27648138999938965,0.17086979746818542,0.19163137674331665,0.144795224070549
4,136,0.2796171307563782,0.17138056457042694,0.1996171474456787,0.14194846153259277
4,137,0.2636088728904724,0.15719608962535858,0.1989935040473938,0.13407693803310394
4,138,0.27196311950683594,0.1642969846725464,0.1996915340423584,0.13894760608673096
4,139,0.2658020257949829,0.16067025065422058,0.19487285614013672,0.1359131634235382
4,140,0.26198190450668335,0.1579689383506775,0.1926114559173584,0.1348419040441513
4,141,0.2817001938819885,0.16949327290058136,0.20899349451065063,0.143047496676445
4,142,0.26515188813209534,0.1613958477973938,0.19117367267608643,0.13643284142017365
4,143,0.25130632519721985,0.15481936931610107,0.17608702182769775,0.13026073575019836
4,144,0.2901146709918976,0.17709001898765564,0.20774871110916138,0.14962583780288696
4,145,0.27672630548477173,0.1702246218919754,0.1930626630783081,0.14638298749923706
4,146,0.2685805559158325,0.16307727992534637,0.19396460056304932,0.1395871490240097
4,147,0.2664635479450226,0.15956930816173553,0.19883084297180176,0.13680951297283173
4,148,0.2546452581882477,0.15432026982307434,0.18433791399002075,0.13294903934001923
4,149,0.24836786091327667,0.15350288152694702,0.17109274864196777,0.13213936984539032
4,150,0.2638370096683502,0.15658138692378998,0.2017199993133545,0.13283807039260864
5,151,0.2860460877418518,0.17569558322429657,0.20233303308486938,0.14708630740642548
5,152,0.29042112827301025,0.1748955398797989,0.21570920944213867,0.14620952308177948
5,153,0.24719859659671783,0.14982393383979797,0.18050718307495117,0.12585894763469696
5,154,0.25323158502578735,0.15343797206878662,0.1829121708869934,0.1331435889005661
5,155,0.2514292001724243,0.15393900871276855,0.17817187309265137,0.1311071515083313
5,156,0.2288990020751953,0.13804978132247925,0.16780692338943481,0.11863221228122711
5,157,0.29325583577156067,0.17413754761219025,0.22432827949523926,0.14693479239940643
5,158,0.26989930868148804,0.16412995755672455,0.19423407316207886,0.14037856459617615
5,159,0.27905240654945374,0.17042219638824463,0.1995471715927124,0.14405667781829834
5,160,0.27325010299682617,0.16800037026405334,0.19100773334503174,0.14423318207263947
5,161,0.2873319983482361,0.17847618460655212,0.19683271646499634,0.1506136655807495
5,162,0.27192720770835876,0.16246476769447327,0.2051163911819458,0.1370794028043747
5,163,0.24036622047424316,0.14847946166992188,0.1654546856880188,0.12852446734905243
5,164,0.2735420763492584,0.16213378310203552,0.21174418926239014,0.1335531324148178
5,165,0.27205193042755127,0.16405397653579712,0.19879281520843506,0.14240406453609467
5,166,0.2765704393386841,0.16939108073711395,0.19594025611877441,0.14401628077030182
5,167,0.275652676820755,0.16359926760196686,0.2117583155632019,0.1367504596710205
5,168,0.2841666638851166,0.17056238651275635,0.21166306734085083,0.14469514787197113
5,169,0.2690373361110687,0.16408878564834595,0.1922815442085266,0.14017970860004425
5,170,0.2607097029685974,0.1566963493824005,0.19286131858825684,0.13434410095214844
5,171,0.29065418243408203,0.17282915115356445,0.22139251232147217,0.14634019136428833
5,172,0.2502678334712982,0.15046332776546478,0.18506073951721191,0.12890104949474335
5,173,0.25826311111450195,0.1593027412891388,0.18164026737213135,0.13152126967906952
5,174,0.27878537774086,0.16356094181537628,0.2202521562576294,0.13561779260635376
5,175,0.27004167437553406,0.16220486164093018,0.19949102401733398,0.1402020901441574
5,176,0.29091018438339233,0.17616039514541626,0.21277523040771484,0.1481984704732895
5,177,0.2896296977996826,0.17468032240867615,0.21318268775939941,0.14838150143623352
5,178,0.24064874649047852,0.14533324539661407,0.1760154366493225,0.124546580016613
5,179,0.28611916303634644,0.17511461675167084,0.20402228832244873,0.1469782292842865
5,180,0.25680094957351685,0.15501302480697632,0.18776750564575195,0.13340464234352112
6,181,0.3109082579612732,0.18696868419647217,0.2319246530532837,0.15584850311279297
6,182,0.2901768088340759,0.1705610156059265,0.2265399694442749,0.14499905705451965
6,183,0.26293709874153137,0.15874317288398743,0.19153738021850586,0.1378948837518692
6,184,0.24463355541229248,0.14817243814468384,0.17734766006469727,0.12761029601097107
6,185,0.23727335035800934,0.14797574281692505,0.15964484214782715,0.12719835340976715
6,186,0.2695024609565735,0.16534455120563507,0.19009816646575928,0.14059320092201233
6,187,0.2543164789676666,0.1515800952911377,0.19237685203552246,0.1289282590150833
6,188,0.2782195508480072,0.16904088854789734,0.20374298095703125,0.13840734958648682
6,189,0.22319728136062622,0.13419026136398315,0.16470777988433838,0.11561950296163559
6,190,0.26290032267570496,0.1603882610797882,0.18898284435272217,0.13459454476833344
6,191,0.27905312180519104,0.1664147973060608,0.2113073468208313,0.14057700335979462
6,192,0.27450379729270935,0.16626420617103577,0.20068800449371338,0.1398218870162964
6,193,0.2733350694179535,0.16441503167152405,0.20202356576919556,0.14055299758911133
6,194,0.2474464476108551,0.1475001573562622,0.18653333187103271,0.12666480243206024
6,195,0.27761220932006836,0.16587260365486145,0.20937621593475342,0.1399456262588501
6,196,0.32375678420066833,0.1941615492105484,0.24432992935180664,0.1593163013458252
6,197,0.3024411201477051,0.18014036118984222,0.22948169708251953,0.1525404304265976
6,198,0.24419979751110077,0.14904925227165222,0.17517894506454468,0.125394806265831
6,199,0.269237756729126,0.16024622321128845,0.20333510637283325,0.13828742504119873
6,200,0.2531105577945709,0.15399101376533508,0.18125379085540771,0.13309013843536377
6,201,0.22610317170619965,0.1341763287782669,0.1715238094329834,0.1165866106748581
6,202,0.24552279710769653,0.14973703026771545,0.17542004585266113,0.12808877229690552
6,203,0.2850671410560608,0.1737448275089264,0.20395898818969727,0.14869356155395508
6,204,0.2717936635017395,0.1669110357761383,0.19105184078216553,0.14230944216251373
6,205,0.2534462809562683,0.15586809813976288,0.17928171157836914,0.1293274462223053
6,206,0.2557196319103241,0.15649543702602386,0.18076825141906738,0.1345844268798828
6,207,0.27463284134864807,0.1679256558418274,0.194740891456604,0.14405418932437897
6,208,0.3084160089492798,0.18742091953754425,0.22420042753219604,0.15657447278499603
6,209,0.275634229183197,0.16649264097213745,0.20190387964248657,0.14190010726451874
6,210,0.2710547149181366,0.16425198316574097,0.19710850715637207,0.13979659974575043
7,211,0.26311376690864563,0.15651673078536987,0.19933396577835083,0.1343173086643219
7,212,0.283048540353775,0.16909779608249664,0.21170973777770996,0.14633426070213318
7,213,0.2650262415409088,0.1615772247314453,0.1903107762336731,0.1366235315799713
7,214,0.2621030807495117,0.16094112396240234,0.18426084518432617,0.13728812336921692
7,215,0.23888520896434784,0.14551430940628052,0.17008095979690552,0.12669259309768677
7,216,0.28543171286582947,0.17254793643951416,0.2084142565727234,0.14759030938148499
7,217,0.2892199456691742,0.17657504975795746,0.2058650255203247,0.15149441361427307
7,218,0.26363053917884827,0.15993469953536987,0.19178175926208496,0.1349157691001892
7,219,0.25128865242004395,0.1494467854499817,0.19117271900177002,0.12686392664909363
7,220,0.26437076926231384,0.16042587161064148,0.1912301778793335,0.13726410269737244
7,221,0.2772001326084137,0.16896888613700867,0.19917845726013184,0.1427992582321167
7,222,0.2874167263507843,0.1747017204761505,0.20709824562072754,0.14937853813171387
7,223,0.2516650855541229,0.15085236728191376,0.18917936086654663,0.12570485472679138
7,224,0.27056846022605896,0.16239190101623535,0.2017003297805786,0.1374821960926056
7,225,0.25648778676986694,0.15320232510566711,0.1931321620941162,0.13016290962696075
7,226,0.24405603110790253,0.14841923117637634,0.17496609687805176,0.1282518357038498
7,227,0.2585184574127197,0.1582854837179184,0.18282932043075562,0.135506272315979
7,228,0.25642186403274536,0.1532706618309021,0.19220757484436035,0.1313409060239792
7,229,0.2785980701446533,0.16828392446041107,0.20460939407348633,0.14235197007656097
7,230,0.2944416403770447,0.1797190010547638,0.21066415309906006,0.15228474140167236
7,231,0.2697009742259979,0.16433387994766235,0.19335830211639404,0.14011883735656738
7,232,0.304302841424942,0.18224692344665527,0.22828280925750732,0.15371394157409668
7,233,0.275008887052536,0.1668604612350464,0.19897419214248657,0.1427937150001526
7,234,0.24243153631687164,0.14522850513458252,0.17940425872802734,0.1272066980600357
7,235,0.26753294467926025,0.1638738214969635,0.18923121690750122,0.1398332267999649
7,236,0.2839224934577942,0.17409086227416992,0.20148205757141113,0.14619413018226624
7,237,0.24247385561466217,0.1494402438402176,0.16893231868743896,0.12730339169502258
7,238,0.2927117943763733,0.17720699310302734,0.21423757076263428,0.14904889464378357
7,239,0.2949416935443878,0.17976075410842896,0.21219193935394287,0.15152083337306976
7,240,0.29258137941360474,0.18077877163887024,0.2027956247329712,0.15342172980308533
8,241,0.2503672242164612,0.15440717339515686,0.17402660846710205,0.13174694776535034
8,242,0.2765072286128998,0.16949394345283508,0.19483929872512817,0.14538782835006714
8,243,0.2843111753463745,0.17017559707164764,0.21223664283752441,0.14620453119277954
8,244,0.2556590139865875,0.15446262061595917,0.18625801801681519,0.133465975522995
8,245,0.28509077429771423,0.17519554495811462,0.199715256690979,0.15004563331604004
8,246,0.26496821641921997,0.15912890434265137,0.19742101430892944,0.13435456156730652
8,247,0.2692038416862488,0.16130205988883972,0.20115160942077637,0.13720576465129852
8,248,0.2731916606426239,0.16589608788490295,0.19715094566345215,0.14217598736286163
8,249,0.28156423568725586,0.16578274965286255,0.21907401084899902,0.1407594233751297
8,250,0.2479739934206009,0.14798259735107422,0.18525183200836182,0.12945333123207092
8,251,0.2999952435493469,0.18197675049304962,0.21707499027252197,0.15594246983528137
8,252,0.2484998255968094,0.15000328421592712,0.1819472312927246,0.1285882592201233
8,253,0.24635346233844757,0.151241734623909,0.17270755767822266,0.13014352321624756
8,254,0.2608429789543152,0.15139883756637573,0.20866763591766357,0.12988537549972534
8,255,0.28447896242141724,0.16810846328735352,0.21970999240875244,0.14243246614933014
8,256,0.3002745807170868,0.18166232109069824,0.2193460464477539,0.15436917543411255
8,257,0.29226619005203247,0.17526499927043915,0.2185022234916687,0.14800144731998444
8,258,0.31208986043930054,0.1894361674785614,0.2266864776611328,0.15989534556865692
8,259,0.26746565103530884,0.1574949324131012,0.2076476812362671,0.13455820083618164
8,260,0.2600575387477875,0.160917729139328,0.17835378646850586,0.13899151980876923
8,261,0.2904570698738098,0.1779361367225647,0.20560455322265625,0.15139546990394592
8,262,0.22527796030044556,0.13698634505271912,0.16143333911895752,0.11859130859375
8,263,0.2884872555732727,0.17578700184822083,0.2083565592765808,0.14678804576396942
8,264,0.2666410803794861,0.16279236972332,0.1906071901321411,0.138029083609581
8,265,0.29006314277648926,0.1770968735218048,0.20707082748413086,0.15068969130516052
8,266,0.2760307192802429,0.1668688803911209,0.20257174968719482,0.14066562056541443
8,267,0.2712276875972748,0.16393783688545227,0.2007770538330078,0.13489508628845215
8,268,0.26821696758270264,0.1636175662279129,0.19307267665863037,0.13685165345668793
8,269,0.2929052710533142,0.17739900946617126,0.21364068984985352,0.15024994313716888
8,270,0.24896855652332306,0.15128155052661896,0.17952924966812134,0.12937656044960022
9,271,0.2730553448200226,0.16530849039554596,0.19974666833877563,0.13924086093902588
9,272,0.24972885847091675,0.15007738769054413,0.18412750959396362,0.13000234961509705
9,273,0.2585321068763733,0.15485545992851257,0.19281768798828125,0.1327478587627411
9,274,0.2549099028110504,0.1542372703552246,0.18497192859649658,0.13341927528381348
9,275,0.25537005066871643,0.15556609630584717,0.18355733156204224,0.13190510869026184
9,276,0.2871958613395691,0.170434832572937,0.21945106983184814,0.14490309357643127
9,277,0.27633070945739746,0.1685590296983719,0.19730329513549805,0.14425185322761536
9,278,0.25626108050346375,0.15721677243709564,0.17893731594085693,0.13734693825244904
9,279,0.26705509424209595,0.15923291444778442,0.20048296451568604,0.13814496994018555
9,280,0.2818754017353058,0.17020456492900848,0.20703548192977905,0.14428316056728363
9,281,0.26998794078826904,0.16041912138462067,0.20529687404632568,0.13725027441978455
9,282,0.2294355034828186,0.1391962319612503,0.16497933864593506,0.12123766541481018
9,283,0.2877892553806305,0.17115101218223572,0.2185966968536377,0.14599785208702087
9,284,0.24093538522720337,0.1472545564174652,0.17060142755508423,0.12720124423503876
9,285,0.27871933579444885,0.16723299026489258,0.20751094818115234,0.14240986108779907
9,286,0.2895883023738861,0.17268839478492737,0.21953803300857544,0.14542338252067566
9,287,0.263332337141037,0.16138064861297607,0.18524974584579468,0.1392589956521988
9,288,0.24600565433502197,0.14777973294258118,0.1822027564048767,0.12672406435012817
9,289,0.28721722960472107,0.17153148353099823,0.21580356359481812,0.14682161808013916
9,290,0.3034208118915558,0.17829371988773346,0.2407025694847107,0.14423029124736786
9,291,0.27038654685020447,0.16624508798122406,0.18856090307235718,0.14358551800251007
9,292,0.295857310295105,0.17961758375167847,0.21464335918426514,0.1519119143486023
9,293,0.277422159910202,0.16377757489681244,0.21396887302398682,0.14028522372245789
9,294,0.293423593044281,0.17943008244037628,0.2090781331062317,0.15181124210357666
9,295,0.28373414278030396,0.17506009340286255,0.19711029529571533,0.14914952218532562
9,296,0.3063589334487915,0.18307816982269287,0.2315601110458374,0.15328364074230194
9,297,0.2783086597919464,0.1707642674446106,0.19599968194961548,0.14572256803512573
9,298,0.2799428403377533,0.17254671454429626,0.19398444890975952,0.14901170134544373
9,299,0.29941827058792114,0.18120989203453064,0.21876507997512817,0.15351170301437378
9,300,0.2645932734012604,0.16202157735824585,0.18739557266235352,0.138067364692688
10,301,0.2751506268978119,0.166599839925766,0.2011067271232605,0.1405404508113861
10,302,0.27147066593170166,0.16538307070732117,0.1946800947189331,0.14107786118984222
10,303,0.2599225342273712,0.1604437530040741,0.17854392528533936,0.14030608534812927
10,304,0.2898414731025696,0.17685860395431519,0.20646774768829346,0.15197893977165222
10,305,0.29909321665763855,0.18172526359558105,0.21716690063476562,0.15250596404075623
10,306,0.2565934956073761,0.15626366436481476,0.18375229835510254,0.1341446340084076
10,307,0.3096049427986145,0.19002801179885864,0.21832329034805298,0.16123807430267334
10,308,0.27760010957717896,0.16877016425132751,0.19973433017730713,0.14468108117580414
10,309,0.25157347321510315,0.1500851958990097,0.19046521186828613,0.12651097774505615
10,310,0.2658238708972931,0.15958623588085175,0.19667303562164307,0.1378421187400818
10,311,0.28038710355758667,0.169844388961792,0.20502334833145142,0.14266681671142578
10,312,0.2697365880012512,0.16494739055633545,0.1911817193031311,0.14158250391483307
10,313,0.25966814160346985,0.1545858383178711,0.1964428424835205,0.13252583146095276
10,314,0.25679484009742737,0.15391981601715088,0.19182991981506348,0.1307152807712555
10,315,0.2871883809566498,0.17590881884098053,0.20349061489105225,0.14941658079624176
10,316,0.2760991156101227,0.16619999706745148,0.204245924949646,0.14100369811058044
10,317,0.26742833852767944,0.15978200733661652,0.20121395587921143,0.13580375909805298
10,318,0.29484859108924866,0.17593906819820404,0.22304105758666992,0.14846552908420563
10,319,0.2642095983028412,0.16216972470283508,0.18652808666229248,0.13714317977428436
10,320,0.2808522880077362,0.16807176172733307,0.21061229705810547,0.14267805218696594
10,321,0.2758786082267761,0.1657790243625641,0.20468950271606445,0.14111897349357605
10,322,0.2584490180015564,0.1560979038476944,0.18833041191101074,0.13509473204612732
10,323,0.25746193528175354,0.15679088234901428,0.1832282543182373,0.1368986964225769
10,324,0.25358831882476807,0.15407413244247437,0.18250679969787598,0.13255737721920013
10,325,0.24969540536403656,0.15213099122047424,0.17851829528808594,0.13078546524047852
10,326,0.26043441891670227,0.15813809633255005,0.187913715839386,0.1356542408466339
10,327,0.28153112530708313,0.17497293651103973,0.19168776273727417,0.14941540360450745
10,328,0.22312968969345093,0.13454091548919678,0.1631036400794983,0.11673655360937119
10,329,0.24588018655776978,0.14854946732521057,0.17878514528274536,0.12908321619033813
10,330,0.27317020297050476,0.16262775659561157,0.20638000965118408,0.139952152967453
11,331,0.2743116021156311,0.16378550231456757,0.2054474949836731,0.1417355090379715
11,332,0.2974700927734375,0.1768275499343872,0.2273017168045044,0.14860934019088745
11,333,0.2663089632987976,0.16299591958522797,0.1890108585357666,0.13854354619979858
11,334,0.26804792881011963,0.1631869077682495,0.19205701351165771,0.1401910036802292
11,335,0.2660299241542816,0.15946868062019348,0.19812679290771484,0.13655266165733337
11,336,0.25160640478134155,0.15201404690742493,0.18416404724121094,0.12963366508483887
11,337,0.29358071088790894,0.17491589486598969,0.2223120927810669,0.1486998051404953
11,338,0.26602739095687866,0.16064667701721191,0.19572758674621582,0.13544844090938568
11,339,0.28498807549476624,0.1739039421081543,0.20311158895492554,0.14919748902320862
11,340,0.27445879578590393,0.16611623764038086,0.19960415363311768,0.14250437915325165
11,341,0.2879900336265564,0.1757570505142212,0.20559751987457275,0.1499699056148529
11,342,0.2612607479095459,0.1582176834344864,0.19110453128814697,0.1330062747001648
11,343,0.26330041885375977,0.15963035821914673,0.19093680381774902,0.13647662103176117
11,344,0.2607204020023346,0.15911206603050232,0.18679004907608032,0.13446152210235596
11,345,0.2972412705421448,0.17903375625610352,0.21998506784439087,0.15106740593910217
11,346,0.23158104717731476,0.1419079601764679,0.1626981496810913,0.12296905368566513
11,347,0.24582350254058838,0.1475452482700348,0.18225175142288208,0.126887708902359
11,348,0.283160537481308,0.16813313961029053,0.21657776832580566,0.14198140799999237
11,349,0.29933345317840576,0.18030008673667908,0.22078073024749756,0.1536053717136383
11,350,0.27238205075263977,0.16535033285617828,0.19718003273010254,0.14079856872558594
